deal_id,state,product_type,seller_channel,partnership,sourcing_vendor,closing_vendor,broker,deal_status,purchase_date,sold_date,purchase_year,holding_period_months,days_on_market,contract_price,purchase_price,rehab_and_interest,total_cost,loan_amount,total_cash_required,sales_price,sales_closing_costs,sales_closing_pct,sales_proceeds,actual_profit,unleveraged_irr,leveraged_irr,straight_roi,annualized_roi,bpo_value,bpo_variation,profit_estimate,profit_variation,rehab_estimate,rehab_actual_broker,rehab_differential,buy_side_cost_estimate,total_cost_estimate,total_cost_actual_w_rehab,debt_service,under_contract_flag,listed_flag,burden_profit,unleveraged_irr_raw,leveraged_irr_raw,profit_margin_pct
DEAL-172,CA,SFR,AUCTION,Partner_01,Vendor_01,Vendor_43,Broker_41,Sold,2013-09-18,2013-12-20,2013,3.1,93,93450.0,96412.55,7259.009999999997,103671.56,65415.0,38256.56,93000.0,83.0,0.0008924731182795699,92917.0,-10754.56,,-0.7632956385612486,-0.10373683968872466,-0.4071392095310161,,,,,,,0.0,,0.0,7259.009999999997,,False,False,-10790.818599999999,,-0.7632956385612486,-0.10373683968872466
DEAL-173,NC,SFR,AUCTION,Partner_01,Vendor_01,Vendor_01,Broker_10,Sold,2013-09-24,2014-01-03,2013,3.3,101,93450.0,99386.95,13745.550000000003,113132.5,71000.0,42132.5,140900.0,14648.0,0.10396025550035486,126252.0,13119.5,,2.179414238780737,0.1159657923231609,0.41908429898964084,,,,,,,0.0,,0.0,13745.550000000003,,False,False,13083.2414,,2.179414238780737,0.1159657923231609
DEAL-174,FL,SFR,AUCTION,Partner_01,Vendor_01,Vendor_01,Broker_08,Sold,2013-09-25,2014-06-09,2013,8.4,257,97650.0,105645.0,44135.82,149780.82,,149780.82,159900.0,14994.0,0.09377110694183866,144906.0,-4874.82,-0.05364747345447542,,-0.03254635673646332,-0.046223424937000435,,,,,,,,,,44135.82,,False,False,-4912.7082,-0.05364747345447542,,-0.03254635673646332
DEAL-175,AZ,COMMERCIAL,,Partner_26,Vendor_09,Vendor_08,Broker_02,Sold,2013-09-25,2017-04-21,2013,42.8,1304,75000.0,76802.0,18064.0,94866.0,45000.0,49866.0,115000.0,10834.0,0.061961924563854326,104166.0,9300.0,,0.059750755317509174,0.09803301498956422,0.02744022275398078,,,,,,,0.0,,0.0,18064.0,,False,False,9270.9,,0.059750755317509174,0.09803301498956422
DEAL-176,GA,LAND,OTHER/PRIVATE,Partner_01,Vendor_03,Vendor_01,Broker_19,Sold,2013-09-27,2013-12-20,2013,2.8,84,25300.0,26506.0,1537.3400000000001,28043.34,21446.0,6597.34,35000.0,1899.0,0.05425714285714286,33101.0,5057.66,,14.754271656274796,0.18035155584177917,0.7836704509791595,,,,,,,0.0,,0.0,1537.3400000000001,,False,False,5047.8436,,14.754271656274796,0.18035155584177917
DEAL-177,NC,SFR,AUCTION,Partner_01,Vendor_01,Vendor_07,Broker_13,Sold,2013-09-27,2014-02-21,2013,4.8,147,32500.0,33480.42,8377.290000000005,41857.71000000001,0.0,41857.71000000001,39900.0,2736.81,0.06859172932330827,37163.19,-4694.52,-0.2803091466426849,,-0.11215424828544131,-0.2784782355386808,,,,,,,,,,8377.290000000005,,False,False,-4707.13,-0.2803091466426849,,-0.11215424828544131
DEAL-178,CA,SFR,AUCTION,Partner_01,Vendor_01,Vendor_01,Broker_41,Sold,2013-10-13,2014-04-10,2013,5.9,179,57750.0,58613.29,14282.549999999997,72895.84,40425.0,32470.839999999997,92751.48,9208.03,0.09927636734206291,83543.45,10647.609999999999,,1.0752529185265303,0.1460660855269656,0.2978442526108516,,,,,,,,,,14282.549999999997,,False,False,10625.203,,1.0752529185265303,0.1460660855269656
DEAL-179,NC,SFR,AUCTION,Partner_01,Vendor_02,Vendor_01,Broker_10,Sold,2013-10-15,2013-12-31,2013,2.5,77,70000.0,79501.0,22644.5,102145.5,,102145.5,133000.0,13632.5,0.1025,119367.5,17222.0,1.2840777516365052,,0.16860263056130714,0.7992202617516507,,,,,,,,,,22644.5,,False,False,17194.84,1.2840777516365052,,0.16860263056130714
DEAL-180,GA,SFR,AUCTION,Partner_01,Vendor_01,Vendor_01,Broker_19,Sold,2013-10-18,2014-06-06,2013,7.6,231,49250.0,51595.9,13675.229999999994,65271.13,0.0,65271.13,74000.0,3056.52,0.04130432432432432,70943.48,5672.35,0.15800488591194153,,0.08690442466677076,0.13731651516610965,,,,,,,,,,13675.229999999994,,False,False,5653.241,0.15800488591194153,,0.08690442466677076
DEAL-181,CO,SFR,AUCTION,Partner_01,Vendor_01,Vendor_01,Broker_24,Sold,2013-10-21,2014-01-16,2013,2.9,87,65625.0,69132.68,12645.720000000008,81778.4,47000.0,34778.399999999994,114900.0,14596.0,0.12703220191470843,100304.0,18525.6,,7.559814229607582,0.22653414593584614,0.9504018766274005,,,,,,,0.0,,0.0,12645.720000000008,,False,False,18500.137499999997,,7.559814229607582,0.22653414593584614
DEAL-182,NV,SFR,AUCTION,Partner_01,Vendor_01,Vendor_01,Broker_01,Sold,2013-10-22,2014-03-21,2013,4.9,150,149625.0,157365.17,39555.70999999997,196920.87999999998,100000.0,96920.87999999998,272371.3,25835.66,0.09485456066773555,246535.63999999998,49614.76,,2.4563459493219852,0.25195276397302313,0.613085059001023,,,,,,,,,,39555.70999999997,,False,False,49556.705500000004,,2.4563459493219852,0.25195276397302313
DEAL-183,WA,SFR,AUCTION,Partner_01,Vendor_01,Vendor_02,Broker_36,Sold,2013-10-24,2013-12-31,2013,2.2,68,44500.0,50693.05,1726.5499999999956,52419.6,29000.0,23419.6,81255.0,10621.0,0.13071195618731155,70634.0,18214.4,,23.312050253152847,0.34747308258742915,1.8651128697707595,,,,,,,,,,1726.5499999999956,,False,False,18197.134000000002,,23.312050253152847,0.34747308258742915
DEAL-184,AK,SFR,AUCTION,Partner_01,Vendor_01,Vendor_01,Broker_67,Sold,2013-10-25,2014-08-01,2013,9.2,280,53025.0,54419.13,37665.630000000005,92084.76000000001,0.0,92084.76000000001,156280.0,16919.65,0.10826497312515998,139360.35,47275.59,0.9470239996910095,,0.5133921183049182,0.669243297076054,,,,,,,,,,37665.630000000005,,False,False,47255.016299999996,0.9470239996910095,,0.5133921183049182
DEAL-185,NV,CONDO,SHORT SALE,Partner_07,Vendor_09,Vendor_01,Broker_01,Sold,2013-10-28,2014-06-26,2013,7.9,241,42000.0,49949.0,20691.15000000001,70640.15000000001,0.0,70640.15000000001,102034.46,7894.2,0.07736797940617317,94140.26000000001,23500.11,0.6558100879192355,,0.33267355745988647,0.5038416949081268,,,,,,,,,,20691.15000000001,,False,False,23483.814000000002,0.6558100879192355,,0.33267355745988647
DEAL-186,CA,SFR,AUCTION,Partner_05,Vendor_01,Vendor_01,Broker_68,Sold,2013-10-28,2014-06-25,2013,7.9,240,273000.0,281131.29,37667.82000000004,318799.11000000004,177000.0,141799.11000000004,335052.62,15055.91,0.044935956626753135,319996.71,1197.6000000000004,,0.01485495362430811,0.003756597689372471,0.005713158985920633,,,,,,,,,,37667.82000000004,,False,False,1091.6760000000004,,0.01485495362430811,0.003756597689372471
DEAL-187,WA,SFR,AUCTION,Partner_04,Vendor_01,Vendor_Unknown,Broker_05,Listed,2013-10-30,2013-11-20,2013,0.7,21,362832.75,378054.23,34555.95070000002,412610.1807,236000.0,176610.18070000003,508285.13,43296.0,0.08518053636548446,464989.13,52378.9493,,,0.12694536332365391,2.2064313149111277,,,,,,,,,,34555.95070000002,,False,True,52238.170193,,140.342458486557,0.12694536332365391
DEAL-188,VA,SFR,AUCTION,Partner_01,Vendor_01,Vendor_01,Broker_04,Sold,2013-11-06,2014-06-13,2013,7.2,219,32250.0,34408.67,50178.33,84587.0,,84587.0,89962.0,6567.0,0.07299748782819412,83395.0,-1192.0,-0.03303419649600982,,-0.014091999952711409,-0.02348666658785235,,,,,,,,,,50178.33,,False,False,-1204.513,-0.03303419649600982,,-0.014091999952711409
DEAL-189,CA,SFR,OTHER/PRIVATE,Partner_01,Vendor_05,Vendor_44,Broker_69,Sold,2013-11-07,2015-09-25,2013,22.6,687,381150.0,394875.74,113508.46999999997,508384.20999999996,266805.0,241579.20999999996,618155.0,40133.41,0.06492450922503257,578021.59,69637.38,,0.18949467223137617,0.13697785775053872,0.07277571772772436,,,,,,,,,,113508.46999999997,,False,False,69489.49380000001,,0.18949467223137617,0.13697785775053872
DEAL-190,UT,SFR,AUCTION,Partner_01,Vendor_01,Vendor_01,Broker_70,Sold,2013-11-08,2014-04-15,2013,5.2,158,420000.0,438531.57,13431.839999999967,451963.41,294000.0,157963.40999999997,427500.0,13108.59,0.030663368421052634,414391.41,-37572.0,,-0.481752997636795,-0.08313062333961947,-0.19204226277823483,,,,,,,,,,13431.839999999967,,False,False,-37734.96,,-0.481752997636795,-0.08313062333961947
DEAL-191,FL,CONDO,AUCTION,Partner_05,Vendor_01,Vendor_01,Broker_40,Sold,2013-11-08,2014-01-22,2013,2.5,75,63000.0,65629.31,13951.09,79580.4,30000.0,49580.399999999994,110741.48,8152.0,0.07361288651731944,102589.48,23009.079999999998,,7.403127029538155,0.2891299867806646,1.4070992689992343,,,,,,,,,,13951.09,,False,False,22984.636,,7.403127029538155,0.2891299867806646
DEAL-192,IL,CONDO,AUCTION,Partner_01,Vendor_05,Vendor_01,Broker_03,Sold,2013-11-15,2014-02-28,2013,3.4,105,35750.0,42430.25,-968.0300000000061,41462.219999999994,0.0,41462.219999999994,76500.0,9922.88,0.1297108496732026,66577.12,25114.9,4.101197361946106,,0.6057297462605717,2.1056319750962733,,,,,,,,,,-968.0300000000061,,False,False,25101.029000000002,4.101197361946106,,0.6057297462605717
DEAL-193,IL,SFR,AUCTION,Partner_01,Vendor_01,Vendor_01,Broker_03,Sold,2013-11-20,2014-06-05,2013,6.5,197,153825.0,157140.43,35469.19,192609.62,107677.0,84932.62,236000.0,31843.04,0.13492813559322034,204156.96,11547.34,,0.34491514321416616,0.05995204185543796,0.11107865622961856,,,,,,,,,,35469.19,,False,False,11487.6559,,0.34491514321416616,0.05995204185543796
DEAL-194,WA,SFR,AUCTION,Partner_01,Vendor_01,Vendor_22,Broker_42,Sold,2013-11-21,2015-01-23,2013,14.1,428,56700.0,59530.25,22364.69999999999,81894.94999999998,0.0,81894.94999999998,85533.45,12259.46,0.14332942258262701,73273.98999999999,-8620.96,-0.10441064238548278,,-0.10526851777795823,-0.08977338548821204,,,,,,,,,,22364.69999999999,,False,False,-8642.959599999998,-0.10441064238548278,,-0.10526851777795823
DEAL-195,CA,SFR,AUCTION,Partner_01,Vendor_01,Vendor_07,Broker_09,Sold,2013-11-25,2014-07-14,2013,7.6,231,304500.0,310678.0,59061.349999999984,369739.35,213150.0,156589.34999999998,429900.0,30518.89,0.07099067224936031,399381.11,29641.760000000002,,0.3975683404132724,0.08016934091543138,0.12667449971485908,,,,,,,,,,59061.349999999984,,False,False,29523.614,,0.3975683404132724,0.08016934091543138
DEAL-196,FL,SFR,AUCTION,Partner_01,Vendor_01,Vendor_13,Broker_08,Sold,2013-11-27,2014-03-24,2013,3.8,117,155925.0,164141.49,9460.44000000001,173601.93,85000.0,88601.93,212195.69,14494.0,0.0683048746183299,197701.69,24099.760000000002,,1.2036459986120462,0.13882195894941954,0.4330770514234028,,,,,,,,,,9460.44000000001,,False,False,24039.261100000003,,1.2036459986120462,0.13882195894941954
DEAL-197,CA,SFR,AUCTION,Partner_01,Vendor_01,Vendor_01,Broker_71,Sold,2013-12-05,2014-05-13,2013,5.2,159,84000.0,86018.92,19787.310000000005,105806.23000000001,58800.0,47006.23000000001,121144.78,8857.95,0.07311870969595224,112286.83,6480.5999999999985,,0.45151655562222004,0.06124970145897834,0.1406046605819314,,,,,,,,,,19787.310000000005,,False,False,6448.007999999999,,0.45151655562222004,0.06124970145897834
DEAL-198,NV,SFR,,Partner_12,Vendor_09,Vendor_14,Broker_72,Sold,2013-12-06,2015-04-20,2013,16.4,500,372225.0,386963.0,138511.06,525474.06,282000.0,243474.06000000006,520868.0,43544.0,0.08359891565617393,477324.0,-48150.060000000005,,-0.20373329520225528,-0.09163165922976294,-0.06689111123772694,,,,,,,,,,138511.06,,False,False,-48294.48330000001,,-0.20373329520225528,-0.09163165922976294
DEAL-199,NV,SFR,AUCTION,Partner_27,Vendor_01,Vendor_14,Broker_14,Sold,2013-12-10,2014-05-01,2013,4.7,142,184800.0,194354.0,50532.0,244886.0,147000.0,97886.0,265000.0,20014.0,0.07552452830188679,244986.0,100.0,,0.0035438030958175656,0.00040835327458490887,0.0010496404593203644,,,,,,,,,,50532.0,,False,False,28.297600000000003,,0.0035438030958175656,0.00040835327458490887
DEAL-200,NV,SFR,SHORT SALE,Partner_12,Vendor_01,Vendor_01,Broker_33,Sold,2013-12-12,2014-04-30,2013,4.6,139,184800.0,194354.14,48196.97999999997,242551.12,147000.0,95551.12,265349.23,22324.84,0.08413380359159137,243024.38999999998,473.27000000000044,,0.01745372712612152,0.0019512175412754245,0.00512370073788151,,,,,,,,,,48196.97999999997,,False,False,401.5676000000004,,0.01745372712612152,0.0019512175412754245
DEAL-201,FL,LUXURY,AUCTION,Partner_01,Vendor_01,Vendor_45,Broker_73,Sold,2013-12-20,2015-03-02,2013,14.4,437,1470000.0,1544716.79,256360.97,1801077.76,1029000.0,772077.76,1720000.0,106964.46,0.062188639534883725,1613035.54,-188042.22,,-0.24620785117149355,-0.10440538669468663,-0.08720358385254147,,,,,,,,,,256360.97,,False,False,-188612.58,,-0.24620785117149355,-0.10440538669468663
DEAL-202,FL,SFR,AUCTION,Partner_01,Vendor_01,Vendor_02,Broker_74,Sold,2013-12-23,2015-07-14,2013,18.7,568,425250.0,436164.39,143728.0,579892.39,297675.0,282217.39,550000.0,41248.31,0.07499692727272726,508751.69,-71140.7,,-0.22479760050773617,-0.12267914052122669,-0.07883430684902772,,,,,,,,,,143728.0,,False,False,-71305.697,,-0.22479760050773617,-0.12267914052122669
DEAL-203,CA,SFR,ESTATE SALE,Partner_01,Vendor_23,Vendor_02,Broker_75,Sold,2014-01-02,2014-10-29,2014,9.9,300,350000.0,359061.09,82495.37999999995,441556.47,245000.0,196556.46999999997,440638.43,26456.96,0.06004233448271863,414181.47,-27375.0,,-0.20757506489753724,-0.06199660034423231,-0.07542919708548264,,,,,,,,,,82495.37999999995,,False,False,-27510.8,,-0.20757506489753724,-0.06199660034423231
DEAL-204,UT,SFR,AUCTION,Partner_01,Vendor_01,Vendor_05,Broker_76,Sold,2014-01-07,2014-06-30,2014,5.7,174,165375.0,172363.37,18701.180000000004,191064.55,115000.0,76064.54999999999,217400.0,18082.0,0.0831738730450782,199318.0,8253.45,,0.27842041570693254,0.04319718126674991,0.09061477679519378,,,,,,,,,,18701.180000000004,,False,False,8189.284500000001,,0.27842041570693254,0.04319718126674991
DEAL-205,AK,SFR,AUCTION,Partner_01,Vendor_01,Vendor_01,Broker_77,Sold,2014-01-10,2014-10-21,2014,9.3,284,61215.0,61776.82,27454.271999999994,89231.09199999999,0.0,89231.09199999999,104700.0,8010.07,0.07650496657115569,96689.93,7458.838,0.1292739450931549,,0.08359012349641536,0.10743096857813945,,,,,,,,,,27454.271999999994,,False,False,7435.08658,0.1292739450931549,,0.08359012349641536
DEAL-206,NC,SFR,AUCTION,Partner_01,Vendor_01,Vendor_22,Broker_13,Sold,2014-01-10,2014-04-15,2014,3.1,95,84000.0,88327.75,15308.310000000001,103636.06,63000.0,40636.06,118000.0,7979.75,0.067625,110020.25,6384.189999999999,,0.9833724703639746,0.06160201381642643,0.23668142150521732,,,,,,,,,,15308.310000000001,,False,False,6351.597999999999,,0.9833724703639746,0.06160201381642643
DEAL-207,VA,SFR,AUCTION,Partner_01,Vendor_01,Vendor_02,Broker_78,Sold,2014-01-14,2014-05-09,2014,3.8,115,80875.0,74416.57,17444.59999999999,91861.17,0.0,91861.17,151297.4,16485.18,0.1089587791991138,134812.22,42951.05,2.791861176490784,,0.4675648045850059,1.4840100319437142,,,,,,,,,,17444.59999999999,,False,False,42919.6705,2.791861176490784,,0.4675648045850059
DEAL-208,WA,SFR,AUCTION,Partner_01,Vendor_01,Vendor_01,Broker_05,Sold,2014-01-17,2014-06-06,2014,4.6,140,48500.0,51033.0,24443.11,75476.11,33950.0,41526.11,104106.64,14339.09,0.13773463440948627,89767.55,14291.44,,1.9257059507071972,0.18935051104250075,0.4936638323608055,,,,,,,,,,24443.11,,False,False,14272.622000000001,,1.9257059507071972,0.18935051104250075
DEAL-209,PA,SFR,AUCTION,Partner_01,Vendor_01,Vendor_01,Broker_79,Sold,2014-01-17,2016-01-26,2014,24.3,739,32600.0,36529.81,54051.01000000001,90580.82,0.0,90580.82,76900.0,11148.46,0.14497347204161248,65751.54000000001,-24829.279999999995,-0.2053688228130341,,-0.27411189256180274,-0.1353867940257889,,,,,,,,,,54051.01000000001,,False,False,-24841.928799999994,-0.2053688228130341,,-0.27411189256180274
DEAL-210,WA,SFR,AUCTION,Partner_01,Vendor_01,Vendor_01,Broker_42,Sold,2014-01-28,2015-03-17,2014,13.6,413,60375.0,62806.63,41699.21000000001,104505.84,42262.5,62243.34,119262.61,14663.7,0.12295303616112377,104598.91,93.06999999999971,,0.001984969712793827,0.0008905722397906156,0.0007870674758440066,,,,,,,,,,41699.21000000001,,False,False,69.64449999999971,,0.001984969712793827,0.0008905722397906156
DEAL-211,OR,SFR,ONLINE MARKETPLACE,Partner_01,Vendor_01,Vendor_01,Broker_80,Sold,2014-01-29,2014-08-14,2014,6.5,197,99750.0,105556.24,4003.179999999995,109559.42,65000.0,44559.42,104337.5,4301.0,0.041221995926680244,100036.5,-9522.92,,-0.3735000312328338,-0.08692013886163326,-0.16104492733246772,,,,,,,,,,4003.179999999995,,False,False,-9561.623,,-0.3735000312328338,-0.08692013886163326
DEAL-212,WA,SFR,SHORT SALE,Partner_01,Vendor_01,Vendor_05,Broker_05,Sold,2014-02-07,2014-07-16,2014,5.2,159,433750.0,439469.75,76571.51,516041.26,303625.0,212416.26,581100.0,59069.0,0.10165031836172776,522031.0,5989.740000000002,,0.08076879661530256,0.011607095138090318,0.026645218398760794,,,,,,,,,,76571.51,,False,False,5821.4450000000015,,0.08076879661530256,0.011607095138090318
DEAL-213,PA,SFR,AUCTION,Partner_01,Vendor_01,Vendor_02,Broker_43,Sold,2014-02-07,2014-10-03,2014,7.8,238,70350.0,73298.0,21864.22,95162.22,0.0,95162.22,98156.46,14481.85,0.14753842997190403,83674.61,-11487.61,-0.2004678428173065,,-0.12071607829241479,-0.18513180074256888,,,,,,,,,,21864.22,,False,False,-11514.9058,-0.2004678428173065,,-0.12071607829241479
DEAL-214,FL,CONDO,ONLINE MARKETPLACE,Partner_01,Vendor_06,Vendor_01,Broker_81,Sold,2014-02-26,2016-02-24,2014,23.9,728,498750.0,512432.57,133736.46000000002,646169.03,429125.0,217044.03000000003,631752.49,44012.96,0.06966804357193748,587739.53,-58429.5,,-0.2068507730960846,-0.09042448227517187,-0.045336450591260624,,,,,,,,,,133736.46000000002,,False,False,-58623.015,,-0.2068507730960846,-0.09042448227517187
DEAL-215,WA,SFR,AUCTION,Partner_01,Vendor_01,Vendor_01,Broker_05,Sold,2014-03-04,2015-08-14,2014,17.3,528,409500.0,414615.48,132672.21000000008,547287.6900000001,286650.0,260637.69000000006,617000.0,46531.2,0.07541523500810372,570468.8,23181.11,,0.08180976379662752,0.042356351921600865,0.029280432673076354,,,,,,,,,,132672.21000000008,,False,False,23022.224000000002,,0.08180976379662752,0.042356351921600865
DEAL-216,WA,TOWNHOUSE,AUCTION,Partner_01,Vendor_01,Vendor_01,Broker_05,Sold,2014-03-07,2014-06-12,2014,3.2,97,212625.0,220877.8,17041.51000000003,237919.31000000003,148838.0,89081.31000000003,250089.76,16096.99,0.06436485044409655,233992.77000000002,-3926.54,,-0.17102157473564147,-0.01650366252323109,-0.062101410525560286,,,,,,,,,,17041.51000000003,,False,False,-4009.0385,,-0.17102157473564147,-0.01650366252323109
DEAL-217,PA,TOWNHOUSE,AUCTION,Partner_01,Vendor_01,Vendor_05,Broker_43,Sold,2014-03-14,2014-12-01,2014,8.6,262,38000.0,39248.0,42331.87,81579.87,,81579.87,74892.94,11403.47,0.15226361790577322,63489.47,-18090.4,-0.3803116738796234,,-0.22175078239276433,-0.30892761669220986,,,,,,,,,,42331.87,,False,False,-18105.144,-0.3803116738796234,,-0.22175078239276433
DEAL-218,MD,SFR,AUCTION,Partner_01,Vendor_01,Vendor_01,Broker_37,Sold,2014-03-18,2014-10-21,2014,7.1,217,138337.5,142940.54,45229.524999999965,188170.06499999997,0.0,188170.06499999997,245633.3,47134.73,0.19189063534952308,198498.56999999998,10328.505000000001,0.1073124706745148,,0.054889203551053686,0.0923251580467032,,,,,,,,,,45229.524999999965,,False,False,10274.83005,0.1073124706745148,,0.054889203551053686
DEAL-219,MI,SFR,AUCTION,Partner_01,Vendor_01,Vendor_04,Broker_82,Sold,2014-03-21,2016-06-30,2014,27.3,832,13500.0,14127.0,2896.0,17023.0,0.0,17023.0,53500.0,4654.0,0.08699065420560748,48846.0,31823.0,0.6419862091541291,,1.8694119720378313,0.8201146271560197,,,,,,,,,,2896.0,,False,False,31817.762,0.6419862091541291,,1.8694119720378313
DEAL-220,FL,SFR,AUCTION,Partner_01,Vendor_01,Vendor_07,Broker_08,Sold,2014-03-28,2014-08-21,2014,4.8,146,165112.5,170043.69,26314.775,196358.465,115578.75,80779.715,216595.15,25989.99,0.1199934070545901,190605.16,-5753.305,,-0.1985239088535309,-0.029300010060681624,-0.07325002515170406,,,,,,,,,,26314.775,,False,False,-5817.36865,,-0.1985239088535309,-0.029300010060681624
DEAL-221,WA,SFR,AUCTION,Partner_01,Vendor_02,Vendor_01,Broker_05,Sold,2014-03-30,2014-08-25,2014,4.9,148,130500.0,132734.63,11618.530000000006,144353.16,0.0,144353.16,199400.0,18240.55,0.0914771815446339,181159.45,36806.29,0.7901829600334169,,0.25497391259048297,0.6288207979427451,,,,,,,,,,11618.530000000006,,False,False,36755.656,0.7901829600334169,,0.25497391259048297
DEAL-222,MI,SFR,AUCTION,Partner_01,Vendor_01,Vendor_01,Broker_25,Sold,2014-03-31,2014-10-08,2014,6.3,191,37105.0,39391.57,27792.764000000003,67184.334,0.0,67184.334,85362.48,10550.65,0.12359821317281316,74811.83,7627.496,0.293604987859726,,0.11353087164635732,0.21695690131371947,,,,,,,,,,27792.764000000003,,False,False,7613.09926,0.293604987859726,,0.11353087164635732
DEAL-223,FL,SFR,AUCTION,Partner_01,Vendor_01,Vendor_01,Broker_08,Sold,2014-04-04,2014-05-19,2014,1.5,45,178500.0,182066.7,7776.009999999995,189842.71000000002,0.0,189842.71000000002,247250.0,17145.09,0.069343134479272,230104.91,40262.2,3.906273484230041,,0.2120818861045546,1.7202197428480541,,,,,,,,,,7776.009999999995,,False,False,40192.941999999995,3.906273484230041,,0.2120818861045546
DEAL-224,TX,SFR,AUCTION,Partner_01,Vendor_01,Vendor_02,Broker_44,Sold,2014-04-07,2014-12-16,2014,8.3,253,33555.0,34159.42,2460.244000000003,36619.664000000004,0.0,36619.664000000004,40098.62,3821.65,0.09530627238543371,36276.97,-342.69399999999996,-0.013937154412269594,,-0.009358196186617112,-0.013500954972787532,,,,,,,,,,2460.244000000003,,False,False,-355.71333999999996,-0.013937154412269594,,-0.009358196186617112
DEAL-225,FL,CONDO,AUCTION,Partner_01,Vendor_01,Vendor_02,Broker_45,Sold,2014-04-18,2014-09-29,2014,5.4,164,256200.0,256669.2,29574.410000000018,286243.61000000004,0.0,286243.61000000004,300015.78,22958.0,0.07652264157571978,277057.78,-9185.83,-0.07372099459171298,,-0.0320909521788102,-0.07142193625162027,,,,,,,,,,29574.410000000018,,False,False,-9285.2356,-0.07372099459171298,,-0.0320909521788102
DEAL-226,IL,SFR,AUCTION,Partner_01,Vendor_01,Vendor_22,Broker_03,Sold,2014-04-25,2014-07-31,2014,3.2,97,63000.0,65350.08,22123.489999999998,87473.57,0.0,87473.57,130500.0,16885.22,0.12938865900383142,113614.78,26141.21,2.052997279167175,,0.2988469545715351,1.124527200191859,,,,,,,,,,22123.489999999998,,False,False,26116.766,2.052997279167175,,0.2988469545715351
DEAL-227,TX,SFR,AUCTION,Partner_01,Vendor_01,Vendor_15,Broker_44,Sold,2014-04-28,2014-10-30,2014,6.1,185,37500.0,37674.42,2221.769999999997,39896.189999999995,0.0,39896.189999999995,55000.0,5368.27,0.0976049090909091,49631.729999999996,9735.54,0.5564785301685332,,0.24402179757014397,0.4814484114221759,,,,,,,,,,2221.769999999997,,False,False,9720.990000000002,0.5564785301685332,,0.24402179757014397
DEAL-228,VA,SFR,AUCTION,Partner_01,Vendor_01,Vendor_31,Broker_04,Sold,2014-04-28,2014-05-29,2014,1.0,31,137082.75,144447.23,44796.83069999997,189244.06069999997,100000.0,89244.06069999997,220249.11,24585.04,0.11162378817330977,195664.06999999998,6420.0093,,1.934437621384859,0.03392449557599247,0.39943357694313714,,,,,,,,,,44796.83069999997,,False,False,6366.821193,,1.934437621384859,0.03392449557599247
DEAL-229,NV,SFR,AUCTION,Partner_01,Vendor_01,Vendor_01,Broker_07,Sold,2014-05-07,2014-09-24,2014,4.6,140,215250.0,216555.69,21173.20999999999,237728.9,0.0,237728.9,284600.0,29611.7,0.10404673225579761,254988.3,17259.399999999998,0.210574871301651,,0.07260118563624363,0.18928166255163517,,,,,,,,,,21173.20999999999,,False,False,17175.882999999998,0.210574871301651,,0.07260118563624363
DEAL-230,FL,SFR,SHORT SALE,Partner_01,Vendor_09,Vendor_01,Broker_08,Sold,2014-05-09,2014-09-19,2014,4.4,133,345000.0,351678.54,41187.04000000004,392865.58,0.0,392865.58,465000.0,24804.42,0.05334283870967742,440195.58,47330.0,0.38934826254844657,,0.12047377629773522,0.33062352141859663,,,,,,,,,,41187.04000000004,,False,False,47196.14,0.38934826254844657,,0.12047377629773522
DEAL-231,IL,CONDO,ONLINE MARKETPLACE,Partner_01,Vendor_20,Vendor_01,Broker_03,Sold,2014-05-20,2015-05-13,2014,11.8,358,72402.0,73423.46,2636.3175999999935,76059.7776,,76059.7776,73423.0,0.0,0.0,73423.0,-2636.7776,-0.03595013320446014,,-0.03466717473020852,-0.03534502451543606,,,,,,,,,,2636.3175999999935,,False,False,-2664.869576,-0.03595013320446014,,-0.03466717473020852
DEAL-232,NC,SFR,OTHER/PRIVATE,Partner_01,Vendor_02,Vendor_05,Broker_10,Sold,2014-05-29,2014-10-06,2014,4.3,130,94000.0,99485.0,15014.68,114499.68,0.0,114499.68,150277.78,11105.0,0.0738964868924734,139172.78,24673.1,0.7941685557365419,,0.21548619175180228,0.6050189229954448,,,,,,,,,,15014.68,,False,False,24636.627999999997,0.7941685557365419,,0.21548619175180228
DEAL-233,TX,SFR,AUCTION,Partner_16,Vendor_06,Vendor_01,Broker_83,Sold,2014-05-30,2015-04-10,2014,10.3,315,170100.0,170560.0,17500.430000000008,188060.43,,188060.43,215000.0,28164.46,0.13099748837209302,186835.54,-1224.8900000000003,-0.007909241318702694,,-0.006513278737052768,-0.0075471325048389205,,,,,,,,,,17500.430000000008,,False,False,-1290.8888000000004,-0.007909241318702694,,-0.006513278737052768
DEAL-234,HI,SFR,AUCTION,Partner_01,Vendor_01,Vendor_20,Broker_84,Sold,2014-06-05,2014-10-31,2014,4.9,148,162750.0,166754.07,7082.439999999973,173836.50999999998,0.0,173836.50999999998,232014.86,23893.35,0.10298198141274227,208121.50999999998,34285.0,0.57265322804451,,0.19722554255144678,0.48640083129241946,,,,,,,,,,7082.439999999973,,False,False,34221.853,0.57265322804451,,0.19722554255144678
